usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,fbclid,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
TRUE,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,"[[""0.174"",""0.519"",""0.780"",""0.878""],[""0.272"",""0.346"",""0.921"",""0.963""]]","[[""0.111"",""0.307"",""0.457"",""0.734""],[""0.069"",""0.411"",""0.574"",""0.689""]]","[1,10]","[100,1000]",Video game experience,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,Approximately how many hours did you spend playing video games in the last week?,,,0.7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,"Which game did you play the most this year? (Enter ""None"" if you didn't play any)",,,0.7,0,Sekiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,Visual perception,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,Do you have any form of color blindness?,,,0.7,0,No,24.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,Do you use software to change the colour temperature of your screen (e.g. f.lux)?,,,0.7,0,Yes,28.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,space,30.173,space,6.793,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,space,6.536,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,space,29.891,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,space,5.289,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,space,6.035,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,space,1.882,a,1,4.717,"[""0.174"",""0.519"",""0.610"",""0.878""]","[1,1,0,1]",0,0,0,0,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,4.334,"[""0.840"",""0.411"",""0.574"",""0.689""]","[0,1,1,1]",0,1,1,1,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,3.965,"[""0.272"",""0.840"",""0.921"",""0.963""]","[1,0,1,1]",0,2,2,2,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,2.626,"[""0.111"",""0.610"",""0.457"",""0.734""]","[1,0,1,1]",0,3,3,3,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.919,"[""0.069"",""0.411"",""0.574"",""0.609""]","[1,1,1,0]",0,4,4,4,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,2.266,"[""0.111"",""0.307"",""0.457"",""0.233""]","[1,1,1,0]",0,5,5,5,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,4.176,"[""0.272"",""0.346"",""0.921"",""0.610""]","[1,1,1,0]",0,6,6,6,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.828,"[""0.069"",""0.411"",""0.235"",""0.689""]","[1,1,0,1]",0,7,7,7,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.654,"[""0.652"",""0.307"",""0.457"",""0.734""]","[0,1,1,1]",0,8,8,8,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,3.046,"[""0.069"",""0.644"",""0.574"",""0.689""]","[1,0,1,1]",0,9,9,9,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,2.569,"[""0.111"",""0.307"",""0.652"",""0.734""]","[1,1,0,1]",0,10,10,10,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,2.853,"[""0.174"",""0.519"",""0.780"",""0.632""]","[1,1,1,0]",0,11,11,11,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,6.041,"[""0.840"",""0.519"",""0.780"",""0.878""]","[0,1,1,1]",0,12,12,12,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,5.32,"[""0.229"",""0.346"",""0.921"",""0.963""]","[0,1,1,1]",0,13,13,13,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,4.153,"[""0.174"",""0.638"",""0.780"",""0.878""]","[1,0,1,1]",0,14,14,14,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,5.897,"[""0.272"",""0.346"",""0.229"",""0.963""]","[1,1,0,1]",0,15,15,15,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,6.535,"[""0.174"",""0.519"",""0.780"",""0.843""]","[1,1,1,0]",0,16,16,16,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,2.716,"[""0.272"",""0.840"",""0.921"",""0.963""]","[1,0,1,1]",0,17,17,17,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.817,"[""0.069"",""0.411"",""0.627"",""0.689""]","[1,1,0,1]",0,18,18,18,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,4.198,"[""0.843"",""0.346"",""0.921"",""0.963""]","[0,1,1,1]",0,19,19,19,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,2.82,"[""0.111"",""0.307"",""0.632"",""0.734""]","[1,1,0,1]",0,20,20,20,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,0,2.541,"[""0.069"",""0.233"",""0.574"",""0.689""]","[1,0,1,1]",0,21,21,21,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,5.637,"[""0.843"",""0.519"",""0.780"",""0.878""]","[0,1,1,1]",0,22,22,22,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,2.26,"[""0.174"",""0.632"",""0.780"",""0.878""]","[1,0,1,1]",0,23,23,23,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,2.119,"[""0.069"",""0.411"",""0.574"",""0.238""]","[1,1,1,0]",0,24,24,24,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,4.532,"[""0.272"",""0.346"",""0.921"",""0.238""]","[1,1,1,0]",0,25,25,25,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,8.296,"[""0.233"",""0.411"",""0.574"",""0.689""]","[0,1,1,1]",0,26,26,26,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,3.301,"[""0.174"",""0.519"",""0.652"",""0.878""]","[1,1,0,1]",0,27,27,27,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,3.436,"[""0.272"",""0.346"",""0.844"",""0.963""]","[1,1,0,1]",0,28,28,28,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.517,"[""0.111"",""0.610"",""0.457"",""0.734""]","[1,0,1,1]",0,29,29,29,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.414,"[""0.111"",""0.307"",""0.457"",""0.623""]","[1,1,1,0]",0,30,30,30,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
