usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,fbclid,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,6.827,"[""0.229"",""0.307"",""0.457"",""0.734""]","[0,1,1,1]",0,31,31,31,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,5.844,"[""0.069"",""0.411"",""0.574"",""0.233""]","[1,1,1,0]",0,32,32,32,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,2.014,"[""0.111"",""0.307"",""0.027"",""0.734""]","[1,1,0,1]",0,33,33,33,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,1.237,"[""0.235"",""0.346"",""0.921"",""0.963""]","[0,1,1,1]",0,34,34,34,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,2.47,"[""0.174"",""0.519"",""0.780"",""0.843""]","[1,1,1,0]",0,35,35,35,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.185,"[""0.111"",""0.307"",""0.457"",""0.840""]","[1,1,1,0]",0,36,36,36,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,0.849,"[""0.027"",""0.411"",""0.574"",""0.689""]","[0,1,1,1]",0,37,37,37,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,0.885,"[""0.174"",""0.027"",""0.780"",""0.878""]","[1,0,1,1]",0,38,38,38,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,0.962,"[""0.609"",""0.519"",""0.780"",""0.878""]","[0,1,1,1]",0,39,39,39,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,1.047,"[""0.272"",""0.346"",""0.843"",""0.963""]","[1,1,0,1]",0,40,40,40,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,0.696,"[""0.174"",""0.519"",""0.233"",""0.878""]","[1,1,0,1]",0,41,41,41,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.008,"[""0.111"",""0.623"",""0.457"",""0.734""]","[1,0,1,1]",0,42,42,42,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,0.797,"[""0.069"",""0.411"",""0.609"",""0.689""]","[1,1,0,1]",0,43,43,43,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,0,1.114,"[""0.627"",""0.307"",""0.457"",""0.734""]","[0,1,1,1]",0,44,44,44,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,1.11,"[""0.272"",""0.652"",""0.921"",""0.963""]","[1,0,1,1]",0,45,45,45,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.056,"[""0.069"",""0.609"",""0.574"",""0.689""]","[1,0,1,1]",0,46,46,46,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,0.803,"[""0.272"",""0.346"",""0.921"",""0.235""]","[1,1,1,0]",0,47,47,47,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,0.55,"[""0.844"",""0.346"",""0.921"",""0.963""]","[0,1,1,1]",0,48,48,48,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,0.258,"[""0.272"",""0.346"",""0.229"",""0.963""]","[1,1,0,1]",0,49,49,49,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.134,"[""0.111"",""0.307"",""0.457"",""0.238""]","[1,1,1,0]",0,50,50,50,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.434,"[""0.111"",""0.840"",""0.457"",""0.734""]","[1,0,1,1]",0,51,51,51,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,1.018,"[""0.272"",""0.027"",""0.921"",""0.963""]","[1,0,1,1]",0,52,52,52,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,0.9,"[""0.610"",""0.307"",""0.457"",""0.734""]","[0,1,1,1]",0,53,53,53,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,0,0.639,"[""0.069"",""0.411"",""0.574"",""0.638""]","[1,1,1,0]",0,54,54,54,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,0.733,"[""0.069"",""0.610"",""0.574"",""0.689""]","[1,0,1,1]",0,55,55,55,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,1.084,"[""0.174"",""0.027"",""0.780"",""0.878""]","[1,0,1,1]",0,56,56,56,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,1.616,"[""0.272"",""0.346"",""0.921"",""0.238""]","[1,1,1,0]",0,57,57,57,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,1.168,"[""0.174"",""0.519"",""0.780"",""0.609""]","[1,1,1,0]",0,58,58,58,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,0.895,"[""0.069"",""0.411"",""0.610"",""0.689""]","[1,1,0,1]",0,59,59,59,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,0.85,"[""0.840"",""0.411"",""0.574"",""0.689""]","[0,1,1,1]",0,60,60,60,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,0,0.72,"[""0.111"",""0.307"",""0.027"",""0.734""]","[1,1,0,1]",0,61,61,61,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,0.704,"[""0.174"",""0.519"",""0.609"",""0.878""]","[1,1,0,1]",0,62,62,62,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,0,1.254,"[""0.644"",""0.519"",""0.780"",""0.878""]","[0,1,1,1]",0,63,63,63,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0, ,,0,6.714677641,380.477,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,  ,,0,4.191651969,375.172,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,  ,,0,0.664315109,372.808,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,space,5.083,a,0,1.22,"[""0.069"",""0.411"",""0.574"",""0.238""]","[1,1,1,0]",0,0,0,0,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,0.849,"[""0.627"",""0.346"",""0.921"",""0.963""]","[0,1,1,1]",0,1,1,1,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.015,"[""0.111"",""0.307"",""0.457"",""0.632""]","[1,1,1,0]",0,2,2,2,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,1.345,"[""0.111"",""0.307"",""0.238"",""0.734""]","[1,1,0,1]",0,3,3,3,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,l,1,2.254,"[""0.069"",""0.644"",""0.574"",""0.689""]","[1,0,1,1]",0,4,4,4,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,1.254,"[""0.272"",""0.238"",""0.921"",""0.963""]","[1,0,1,1]",0,5,5,5,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,0.782,"[""0.272"",""0.346"",""0.652"",""0.963""]","[1,1,0,1]",0,6,6,6,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,1.23,"[""0.174"",""0.519"",""0.609"",""0.878""]","[1,1,0,1]",0,7,7,7,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467,"[""0.174"",""0.519"",""0.780"",""0.632""]","[1,1,1,0]",0,8,8,8,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
