usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,key_resp.rt,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,key_resp_3.rt,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.289"",""0.035"",""0.818"",""0.856""]","[1,0,1,1]",0,42,42,42,1,0,0,,,0,FALSE,1.8488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.106"",""0.424"",""0.521"",""0.238""]","[1,1,1,0]",0,43,43,43,1,1,1,,,0,FALSE,2.1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.106"",""0.781"",""0.521"",""0.688""]","[1,0,1,1]",0,44,44,44,1,1,1,,,0,FALSE,1.7001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.200"",""0.464"",""0.894"",""0.238""]","[1,1,1,0]",0,45,45,45,1,0,1,,,0,FALSE,1.3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.289"",""0.358"",""0.818"",""0.246""]","[1,1,1,0]",0,46,46,46,1,0,0,,,0,FALSE,1.5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.241"",""0.154"",""0.584"",""0.742""]","[0,1,1,1]",0,47,47,47,1,1,0,,,0,FALSE,1.3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.069"",""0.154"",""0.241"",""0.742""]","[1,1,0,1]",0,48,48,48,1,1,0,,,0,FALSE,0.9041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.289"",""0.782"",""0.818"",""0.856""]","[1,0,1,1]",0,49,49,49,1,0,0,,,0,FALSE,2.0379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.651"",""0.154"",""0.584"",""0.742""]","[0,1,1,1]",0,50,50,50,1,1,0,,,0,FALSE,1.8139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.782"",""0.464"",""0.894"",""0.944""]","[0,1,1,1]",0,51,51,51,1,0,1,,,0,FALSE,1.2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.069"",""0.781"",""0.584"",""0.742""]","[1,0,1,1]",0,52,52,52,1,1,0,,,0,FALSE,1.0793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.106"",""0.424"",""0.627"",""0.688""]","[1,1,0,1]",0,53,53,53,1,1,1,,,0,FALSE,1.7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.289"",""0.358"",""0.633"",""0.856""]","[1,1,0,1]",0,54,54,54,1,0,0,,,0,FALSE,2.6838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.289"",""0.358"",""0.818"",""0.620""]","[1,1,1,0]",0,55,55,55,1,0,0,,,0,FALSE,1.0449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.200"",""0.620"",""0.894"",""0.944""]","[1,0,1,1]",0,56,56,56,1,0,1,,,0,FALSE,0.9467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.200"",""0.464"",""0.894"",""0.782""]","[1,1,1,0]",0,57,57,57,1,0,1,,,0,FALSE,1.8591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.069"",""0.154"",""0.584"",""0.782""]","[1,1,1,0]",0,58,58,58,1,1,0,,,0,FALSE,0.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.200"",""0.464"",""0.633"",""0.944""]","[1,1,0,1]",0,59,59,59,1,0,1,,,0,FALSE,2.8514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.106"",""0.424"",""0.521"",""0.648""]","[1,1,1,0]",0,60,60,60,1,1,1,,,0,FALSE,1.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.781"",""0.424"",""0.521"",""0.688""]","[0,1,1,1]",0,61,61,61,1,1,1,,,0,FALSE,1.3616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.106"",""0.035"",""0.521"",""0.688""]","[1,0,1,1]",0,62,62,62,1,1,1,,,0,FALSE,2.4923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.648"",""0.358"",""0.818"",""0.856""]","[0,1,1,1]",0,63,63,63,1,0,0,,,0,FALSE,1.3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0, ,,0,0.650474319,538.1445,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,  ,,0,8.633780949,549.905,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,  ,,0,5.055057287,562.5778,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,space,11.2051,a,1,"[""0.200"",""0.464"",""0.241"",""0.944""]","[1,1,0,1]",0,0,0,0,1,0,1,,,0,FALSE,2.6453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.289"",""0.643"",""0.818"",""0.856""]","[1,0,1,1]",0,1,1,1,1,0,0,,,0,FALSE,3.1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.641"",""0.464"",""0.894"",""0.944""]","[0,1,1,1]",0,2,2,2,1,0,1,,,0,FALSE,1.5391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.069"",""0.651"",""0.584"",""0.742""]","[1,0,1,1]",0,3,3,3,1,1,0,,,0,FALSE,1.3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.106"",""0.424"",""0.521"",""0.627""]","[1,1,1,0]",0,4,4,4,1,1,1,,,0,FALSE,3.7904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.643"",""0.424"",""0.521"",""0.688""]","[0,1,1,1]",0,5,5,5,1,1,1,,,0,FALSE,2.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.783"",""0.154"",""0.584"",""0.742""]","[0,1,1,1]",0,6,6,6,1,1,0,,,0,FALSE,1.5147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.069"",""0.154"",""0.620"",""0.742""]","[1,1,0,1]",0,7,7,7,1,1,0,,,0,FALSE,2.3877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.106"",""0.620"",""0.521"",""0.688""]","[1,0,1,1]",0,8,8,8,1,1,1,,,0,FALSE,0.7842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.069"",""0.154"",""0.584"",""0.627""]","[1,1,1,0]",0,9,9,9,1,1,0,,,0,FALSE,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.289"",""0.358"",""0.818"",""0.246""]","[1,1,1,0]",0,10,10,10,1,0,0,,,0,FALSE,0.6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.200"",""0.620"",""0.894"",""0.944""]","[1,0,1,1]",0,11,11,11,1,0,1,,,0,FALSE,2.5657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.289"",""0.358"",""0.641"",""0.856""]","[1,1,0,1]",0,12,12,12,1,0,0,,,0,FALSE,1.3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.643"",""0.358"",""0.818"",""0.856""]","[0,1,1,1]",0,13,13,13,1,0,0,,,0,FALSE,1.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.200"",""0.464"",""0.894"",""0.783""]","[1,1,1,0]",0,14,14,14,1,0,1,,,0,FALSE,2.2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.106"",""0.424"",""0.620"",""0.688""]","[1,1,0,1]",0,15,15,15,1,1,1,,,0,FALSE,2.4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.069"",""0.627"",""0.584"",""0.742""]","[1,0,1,1]",0,16,16,16,1,1,0,,,0,FALSE,3.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.289"",""0.648"",""0.818"",""0.856""]","[1,0,1,1]",0,17,17,17,1,0,0,,,0,FALSE,1.4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.633"",""0.358"",""0.818"",""0.856""]","[0,1,1,1]",0,18,18,18,1,0,0,,,0,FALSE,1.4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.069"",""0.154"",""0.641"",""0.742""]","[1,1,0,1]",0,19,19,19,1,1,0,,,0,FALSE,4.4877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.200"",""0.238"",""0.894"",""0.944""]","[1,0,1,1]",0,20,20,20,1,0,1,,,0,FALSE,2.2772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.106"",""0.783"",""0.521"",""0.688""]","[1,0,1,1]",0,21,21,21,1,1,1,,,0,FALSE,1.3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.289"",""0.358"",""0.783"",""0.856""]","[1,1,0,1]",0,22,22,22,1,0,0,,,0,FALSE,1.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.782"",""0.464"",""0.894"",""0.944""]","[0,1,1,1]",0,23,23,23,1,0,1,,,0,FALSE,1.4828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.200"",""0.464"",""0.246"",""0.944""]","[1,1,0,1]",0,24,24,24,1,0,1,,,0,FALSE,3.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.106"",""0.424"",""0.521"",""0.633""]","[1,1,1,0]",0,25,25,25,1,1,1,,,0,FALSE,1.5986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.069"",""0.154"",""0.584"",""0.781""]","[1,1,1,0]",0,26,26,26,1,1,0,,,0,FALSE,2.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.782"",""0.154"",""0.584"",""0.742""]","[0,1,1,1]",0,27,27,27,1,1,0,,,0,FALSE,2.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.289"",""0.358"",""0.818"",""0.633""]","[1,1,1,0]",0,28,28,28,1,0,0,,,0,FALSE,1.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.627"",""0.424"",""0.521"",""0.688""]","[0,1,1,1]",0,29,29,29,1,1,1,,,0,FALSE,1.2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f5b64c313f9ca2931cf9917,001,2022-04-29_03h13.05.366,classification_task,2021.2.3,Win32,238.0952381,5f5b64c313f9ca2931cf9917,626b377229c10585ec392f89,626b39f700b7e0b8d761c56d,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.106"",""0.424"",""0.627"",""0.688""]","[1,1,0,1]",0,30,30,30,1,1,1,,,0,FALSE,2.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
