usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,key_resp_3.rt,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
TRUE,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,"[[""0.312"",""0.421"",""0.914"",""0.967""],[""0.272"",""0.354"",""0.620"",""0.880""]]","[[""0.092"",""0.178"",""0.474"",""0.782""],[""0.139"",""0.232"",""0.579"",""0.703""]]","[1,10]","[100,1000]",Video game experience,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,Approximately how many hours did you spend playing video games in the last week?,,,0.7,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,"Which game did you play the most this year? (Enter ""None"" if you didn't play any)",,,0.7,0,apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,Visual perception,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,Do you have any form of color blindness?,,,0.7,0,No,27.6579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,Do you use software to change the colour temperature of your screen (e.g. f.lux)?,,,0.7,0,No,29.2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,space,25.8003,space,9.7695,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,8.4996,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,16.3863,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,16.2359,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,14.9176,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,space,16.9295,a,1,8.3624,"[""0.272"",""0.354"",""0.058"",""0.880""]","[1,1,0,1]",0,0,0,0,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,5.8134,"[""0.092"",""0.178"",""0.474"",""0.513""]","[1,1,1,0]",0,1,1,1,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,5.3324,"[""0.139"",""0.232"",""0.528"",""0.703""]","[1,1,0,1]",0,2,2,2,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,3.5938,"[""0.312"",""0.421"",""0.914"",""0.528""]","[1,1,1,0]",0,3,3,3,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,3.3145,"[""0.312"",""0.528"",""0.914"",""0.967""]","[1,0,1,1]",0,4,4,4,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,4.0208,"[""0.139"",""0.660"",""0.579"",""0.703""]","[1,0,1,1]",0,5,5,5,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,0,4.1656,"[""0.272"",""0.354"",""0.620"",""0.528""]","[1,1,1,0]",0,6,6,6,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,6.5454,"[""0.747"",""0.232"",""0.579"",""0.703""]","[0,1,1,1]",0,7,7,7,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,9.0344,"[""0.027"",""0.421"",""0.914"",""0.967""]","[0,1,1,1]",0,8,8,8,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,6.8472,"[""0.312"",""0.421"",""0.738"",""0.967""]","[1,1,0,1]",0,9,9,9,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,3.6648,"[""0.669"",""0.178"",""0.474"",""0.782""]","[0,1,1,1]",0,10,10,10,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,5.5626,"[""0.139"",""0.232"",""0.579"",""0.669""]","[1,1,1,0]",0,11,11,11,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,3.9342,"[""0.092"",""0.660"",""0.474"",""0.782""]","[1,0,1,1]",0,12,12,12,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,2.8648,"[""0.092"",""0.178"",""0.660"",""0.782""]","[1,1,0,1]",0,13,13,13,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,0,4.5927,"[""0.272"",""0.528"",""0.620"",""0.880""]","[1,0,1,1]",0,14,14,14,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,0,5.0484,"[""0.528"",""0.354"",""0.620"",""0.880""]","[0,1,1,1]",0,15,15,15,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,5.863,"[""0.139"",""0.232"",""0.579"",""0.660""]","[1,1,1,0]",0,16,16,16,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,4.5488,"[""0.092"",""0.178"",""0.474"",""0.660""]","[1,1,1,0]",0,17,17,17,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,0,7.2334,"[""0.312"",""0.421"",""0.914"",""0.535""]","[1,1,1,0]",0,18,18,18,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,4.3643,"[""0.092"",""0.660"",""0.474"",""0.782""]","[1,0,1,1]",0,19,19,19,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,4.5106,"[""0.272"",""0.058"",""0.620"",""0.880""]","[1,0,1,1]",0,20,20,20,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,4.2487,"[""0.526"",""0.354"",""0.620"",""0.880""]","[0,1,1,1]",0,21,21,21,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,3.4148,"[""0.272"",""0.354"",""0.526"",""0.880""]","[1,1,0,1]",0,22,22,22,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,4.1318,"[""0.535"",""0.178"",""0.474"",""0.782""]","[0,1,1,1]",0,23,23,23,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,3.8479,"[""0.312"",""0.421"",""0.528"",""0.967""]","[1,1,0,1]",0,24,24,24,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,3.6107,"[""0.312"",""0.039"",""0.914"",""0.967""]","[1,0,1,1]",0,25,25,25,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,8.0532,"[""0.139"",""0.528"",""0.579"",""0.703""]","[1,0,1,1]",0,26,26,26,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,0,4.9768,"[""0.513"",""0.232"",""0.579"",""0.703""]","[0,1,1,1]",0,27,27,27,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,5.1521,"[""0.660"",""0.421"",""0.914"",""0.967""]","[0,1,1,1]",0,28,28,28,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,,0,,"[""0.272"",""0.354"",""0.620"",""0.058""]","[1,1,1,0]",0,29,29,29,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,3.0251,"[""0.139"",""0.232"",""0.039"",""0.703""]","[1,1,0,1]",0,30,30,30,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,4.037,"[""0.092"",""0.178"",""0.660"",""0.782""]","[1,1,0,1]",0,31,31,31,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,0,7.9442,"[""0.139"",""0.232"",""0.039"",""0.703""]","[1,1,0,1]",0,32,32,32,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,3.7967,"[""0.513"",""0.232"",""0.579"",""0.703""]","[0,1,1,1]",0,33,33,33,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,3.4276,"[""0.092"",""0.178"",""0.747"",""0.782""]","[1,1,0,1]",0,34,34,34,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,4.4101,"[""0.272"",""0.354"",""0.620"",""0.513""]","[1,1,1,0]",0,35,35,35,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,0.9869,"[""0.139"",""0.232"",""0.579"",""0.535""]","[1,1,1,0]",0,36,36,36,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,0,1.1265,"[""0.312"",""0.747"",""0.914"",""0.967""]","[1,0,1,1]",0,37,37,37,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,0,2.0131,"[""0.660"",""0.178"",""0.474"",""0.782""]","[0,1,1,1]",0,38,38,38,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,0,1.362,"[""0.139"",""0.058"",""0.579"",""0.703""]","[1,0,1,1]",0,39,39,39,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613fa83fcb16d5b3ff16b944,627c776757f611317cd97e7f,2022-05-11_21h57.00.844,classification_task,2021.2.3,Win32,60.21919788,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,l,1,1.9744,"[""0.092"",""0.048"",""0.474"",""0.782""]","[1,0,1,1]",0,40,40,40,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
